codigo_ocorrencia,classificacao,tipo,tipo_categoria,tipo_icao,latitude,longitude,cidade,ocorrencia_uf,ocorrencia_pais,aerodromo,data,status,relatorio_numero,divulgacao_relatorio_publicado,total_recomendacoes,aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_dia_extracao
200803306317200,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-14.4013,-56.4336,Diamantino,MT,BRASIL,****,2008-03-30 10:30:00,Ativa,A DEFINIR,NÃO,0,1,NÃO,2018-08-28
200808156273376,Incidente,Com Hélice,Problema Motor,SCF-PP,-14.4013,-56.4336,Diamantino,MT,BRASIL,****,2008-08-15 20:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201106052290823,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-13.8919,-57.1733,Diamantino,MT,BRASIL,****,2011-06-05 19:30:00,Ativa,A-520/CENIPA/2018,NÃO,0,1,NÃO,2018-08-28
201101277880363,Incidente Grave,Colisão Com Obstáculos No Solo,Colisão No Solo,GCOL,-7.7225,-67.0283,Pauini,AM,BRASIL,SWUI,2011-01-27 21:30:00,Finalizada,IG-024/CENIPA/2011,SIM,1,1,NÃO,2018-08-28
201509305148298,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-7.8222,-67.0883,Pauini,AM,BRASIL,****,2015-09-30 14:30:00,Finalizada,A-131/CENIPA/2015,SIM,0,1,NÃO,2018-08-28
201208228891298,Acidente,Colisão Com Obstáculos No Solo,Colisão No Solo,GCOL,-7.7225,-67.0283,Pauini,AM,BRASIL,SWUI,2012-08-22 18:51:00,Finalizada,A-049/CENIPA/2013,SIM,3,1,NÃO,2018-08-28
201503282991896,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,18.6233,48.1636,Araguari,MG,BRASIL,****,2015-03-28 18:52:00,Finalizada,A-048/CENIPA/2015,SIM,0,1,NÃO,2018-08-28
201302166262671,Acidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-18.6483,-48.1916,Araguari,MG,BRASIL,SNAG,2013-02-16 20:45:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200902198630783,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-31.0022,-51.8258,Camaquã,RS,BRASIL,****,2009-02-19 12:30:00,Finalizada,A-073/CENIPA/2010,SIM,1,1,NÃO,2018-08-28
201205168465181,Incidente Grave,Com Hélice,Problema Motor,SCF-PP,-1.5922,-60.2094,Presidente Figueiredo,AM,BRASIL,****,2012-05-16 19:30:00,Finalizada,IG-113/CENIPA/2013,SIM,0,1,NÃO,2018-08-28
201505206621247,Acidente,Colisão Com Obstáculo Durante A Decolagem E Pouso,Colisao Decolagem/Pouso,CTOL,-22.9922,-50.1425,Cambará,PR,BRASIL,****,2015-05-20 14:00:00,Finalizada,A-075/CENIPA/2015,SIM,1,1,NÃO,2018-08-28
201203067947413,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-7.8144,-43.7453,Eliseu Martins,PI,BRASIL,****,2012-03-06 12:30:00,Finalizada,A-040/CENIPA/2013,SIM,2,1,NÃO,2018-08-28
201707101953196,Incidente,Pouso Em Local Não Previsto,Outros,OTHR,-4.1253,-44.1303,Coroatá,MA,BRASIL,****,2017-07-09 11:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201109269529885,Acidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-4.2561,-56.0097,Itaituba,PA,BRASIL,****,2011-09-26 18:03:00,Ativa,A-510/CENIPA/2016,NÃO,0,1,NÃO,2018-08-28
201711252128326,Acidente,Pane Seca,Combustível,FUEL,-4.5725,-56.0475,Itaituba,PA,BRASIL,****,2017-11-23 20:50:00,Ativa,A-149/CENIPA/2017,NÃO,0,1,NÃO,2018-08-28
201803011735367,Acidente,Excursão De Pista,Excursão De Pista,RE,-6.8417,-56.8386,Itaituba,PA,BRASIL,SNMD,2018-01-23 21:00:00,Ativa,A-016/CENIPA/2018,NÃO,0,1,SIM,2018-08-28
201009151256020,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-5.3322,-56.1661,Itaituba,PA,BRASIL,****,2010-09-15 18:10:00,Finalizada,A-086/CENIPA/2011,SIM,9,1,NÃO,2018-08-28
201702072159364,Acidente,Com Trem De Pouso,Problema Sistema,SCF-NP,-6.8392,-56.8414,Itaituba,PA,BRASIL,SNMD,2017-02-05 00:00:00,Finalizada,A-023/CENIPA/2017,SIM,0,1,SIM,2018-08-28
201806271416247,Acidente,Outros,Outros,OTHR,-6.82,-56.8414,Itaituba,PA,BRASIL,****,2018-06-25 20:30:00,Ativa,A-106/CENIPA/2018,NÃO,0,1,NÃO,2018-08-28
201612100452057,Acidente,Pouso Sem Trem,Contato Anormal Com A Pista,ARC,-5.9478,-56.5547,Itaituba,PA,BRASIL,SNYR,2016-12-09 18:30:00,Finalizada,A-166/CENIPA/2016,SIM,1,1,SIM,2018-08-28
201806292058209,Acidente,Pouso Em Local Não Previsto,Outros,OTHR,-6.3178,-55.7411,Itaituba,PA,BRASIL,****,2018-06-27 18:30:00,Ativa,A-107/CENIPA/2018,NÃO,0,1,NÃO,2018-08-28
201806301611595,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-5.4919,-57.2178,Itaituba,PA,BRASIL,****,2018-06-29 12:10:00,Ativa,A-109/CENIPA/2018,NÃO,0,1,NÃO,2018-08-28
200903167948242,Incidente Grave,Colisão Com Obstáculos No Solo,Colisão No Solo,GCOL,-4.2637,-55.99,Itaituba,PA,BRASIL,****,2009-03-16 17:30:00,Ativa,A DEFINIR,NÃO,0,1,NÃO,2018-08-28
201710140140538,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-6.8189,-56.8614,Itaituba,PA,BRASIL,****,2017-10-11 16:00:00,Finalizada,A-124/CENIPA/2017,SIM,0,1,NÃO,2018-08-28
201310297142916,Acidente,Indeterminado,Indeterminado,UNK,-7.2192,-56.7667,Itaituba,PA,BRASIL,****,2013-10-29 12:25:00,Finalizada,A-196/CENIPA/2013,SIM,0,1,NÃO,2018-08-28
201704251654028,Acidente,Pouso Em Local Não Previsto,Outros,OTHR,-4.295,-56.0861,Itaituba,PA,BRASIL,####,2017-04-21 18:00:00,Ativa,A-066/CENIPA/2017,NÃO,0,1,NÃO,2018-08-28
200903309515167,Acidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-4.3125,-56.1097,Itaituba,PA,BRASIL,****,2009-03-30 18:20:00,Ativa,A DEFINIR,NÃO,0,1,NÃO,2018-08-28
201802281324021,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-6.8236,-56.8456,Itaituba,PA,BRASIL,****,2018-02-07 15:30:00,Ativa,A-020/CENIPA/2018,NÃO,0,1,NÃO,2018-08-28
201401125551400,Acidente,Outros,Outros,OTHR,-7.3933,-56.5231,Itaituba,PA,BRASIL,SNXR,2014-01-12 20:30:00,Finalizada,A-012/CENIPA/2014,SIM,1,1,SIM,2018-08-28
201406075789413,Acidente,Fogo No Solo,Fogo/Fumaça (Sem Impacto),F-NI,-6.7706,-56.7614,Itaituba,PA,BRASIL,****,2014-06-07 13:00:00,Finalizada,A-106/CENIPA/2014,SIM,0,1,NÃO,2018-08-28
201012134795957,Incidente Grave,Colisão Com Obstáculos No Solo,Colisão No Solo,GCOL,-4.3125,-56.1097,Itaituba,PA,BRASIL,SBIH,2010-12-13 19:25:00,Ativa,A DEFINIR,NÃO,0,1,SIM,2018-08-28
201710232319398,Acidente,Operação A Baixa Altitude,Operação A Baixa Altitude,LALT,-4.2444,-55.9983,Itaituba,PA,BRASIL,SBIH,2017-10-22 21:05:00,Ativa,A-133/CENIPA/2017,NÃO,0,1,NÃO,2018-08-28
201507147569343,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-5.3636,-57.1342,Itaituba,PA,BRASIL,****,2015-07-14 19:30:00,Finalizada,A-102/CENIPA/2015,SIM,0,1,NÃO,2018-08-28
201404309437654,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-7.7106,-56.4244,Itaituba,PA,BRASIL,****,2014-04-30 22:15:00,Finalizada,A-087/CENIPA/2014,SIM,0,1,NÃO,2018-08-28
201805211451312,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-4.2637,-55.99,Itaituba,PA,BRASIL,****,2018-05-19 17:20:00,Finalizada,A-091/CENIPA/2018,SIM,0,1,NÃO,2018-08-28
201009118563788,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-23.2816,-51.2777,Cambé,PR,BRASIL,****,2010-09-11 21:13:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201002038111142,Incidente,Colisão Com Obstáculo Durante A Decolagem E Pouso,Colisao Decolagem/Pouso,CTOL,-23.2816,-51.2777,Cambé,PR,BRASIL,****,2010-02-03 14:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201406211637528,Incidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-22.2272,-54.8113,Dourados,MS,BRASIL,****,2014-06-21 18:28:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201310238491492,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-22.2272,-54.8113,Dourados,MS,BRASIL,SSDO,2013-10-23 17:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201207203692167,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-22.2272,-54.8113,Dourados,MS,BRASIL,SSDO,2012-07-20 10:02:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200812117932759,Acidente,Voo Controlado Contra O Terreno,Voo Controlado Contra O Terreno,CFIT,-5.2594,-49.2542,Itupiranga,PA,BRASIL,****,2008-12-11 12:30:00,Finalizada,A-013/CENIPA/2011,SIM,1,1,NÃO,2018-08-28
201506262378861,Acidente,Outros,Outros,OTHR,-3.7325,-38.7119,Caucaia,CE,BRASIL,****,2015-06-26 20:25:00,Finalizada,A-092/CENIPA/2015,SIM,8,1,NÃO,2018-08-28
201507104967989,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-3.7544,-38.7158,Caucaia,CE,BRASIL,****,2015-07-10 14:50:00,Finalizada,A-100/CENIPA/2015,SIM,2,1,NÃO,2018-08-28
201712071229269,Acidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-23.8358,-54.2314,Eldorado,MS,BRASIL,SJFM,2017-12-03 20:45:00,Ativa,A-160/CENIPA/2017,NÃO,0,1,SIM,2018-08-28
201403183887604,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-6.0911,-57.8767,Jacareacanga,PA,BRASIL,****,2014-03-18 15:50:00,Finalizada,A-059CENIPA2014,SIM,1,1,NÃO,2018-08-28
200910285879115,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-6.2383,-57.7908,Jacareacanga,PA,BRASIL,SBEK,2009-10-28 11:32:00,Finalizada,A-030/CENIPA/2012,SIM,2,1,NÃO,2018-08-28
201509226265871,Acidente,Pouso Sem Trem,Contato Anormal Com A Pista,ARC,-6.2353,-57.7758,Jacareacanga,PA,BRASIL,SBEK,2015-09-22 22:15:00,Finalizada,A-127/CENIPA/2015,SIM,0,1,NÃO,2018-08-28
201803231952134,Incidente Grave,Pouso Em Local Não Previsto,Outros,OTHR,-8.1169,-57.1172,Jacareacanga,PA,BRASIL,SNKH,2018-03-21 17:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201104207199132,Incidente Grave,Estouro De Pneu,Problema Sistema,SCF-NP,-6.2236,-57.7663,Jacareacanga,PA,BRASIL,****,2011-04-20 10:00:00,Ativa,A DEFINIR,NÃO,0,1,SIM,2018-08-28
201210027731811,Incidente Grave,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-22.5713,-47.1643,Artur Nogueira,SP,BRASIL,****,2012-10-02 11:10:00,Ativa,A DEFINIR,NÃO,0,1,NÃO,2018-08-28
201409152614924,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-12.6613,-40.6057,Boa Vista Do Tupim,BA,BRASIL,****,2014-09-15 18:15:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201311107448209,Acidente,Voo Controlado Contra O Terreno,Voo Controlado Contra O Terreno,CFIT,-23.2897,-44.8172,Paraty,RJ,BRASIL,****,2013-11-10 17:00:00,Ativa,A-204/CENIPA/2013,NÃO,0,1,NÃO,2018-08-28
201807031721284,Acidente,Com Trem De Pouso,Problema Sistema,SCF-NP,-23.2244,-44.7203,Paraty,RJ,BRASIL,SDTK,2018-07-02 15:25:00,Ativa,A-113/CENIPA/2018,NÃO,0,1,NÃO,2018-08-28
200804303594333,Acidente,Desorientação Espacial,Médico,MED,-23.3442,-44.6608,Paraty,RJ,BRASIL,****,2008-04-30 22:59:00,Finalizada,A - 013/CENIPA/2013,SIM,1,1,NÃO,2018-08-28
201701261417337,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-23.2014,-44.6842,Paraty,RJ,BRASIL,SDTK,2017-01-19 15:30:00,Finalizada,A-013/CENIPA/2017,SIM,2,1,NÃO,2018-08-28
201602261542222,Acidente,Voo Controlado Contra O Terreno,Voo Controlado Contra O Terreno,CFIT,-23.1586,-44.7239,Paraty,RJ,BRASIL,SDTK,2016-01-03 16:30:00,Ativa,A-001/CENIPA/2016,NÃO,0,1,NÃO,2018-08-28
201101308909677,Acidente,Pouso Brusco,Contato Anormal Com A Pista,ARC,-23.2244,-44.7203,Paraty,RJ,BRASIL,SDTK,2011-01-30 21:30:00,Finalizada,A-531/CENIPA/2017,SIM,1,1,NÃO,2018-08-28
200910076696853,Incidente Grave,Com Trem De Pouso,Problema Sistema,SCF-NP,1.0914,69.8506,São Gabriel Da Cachoeira,AM,BRASIL,SWQE,2009-10-07 20:05:00,Ativa,IG-530/CENIPA/2016,NÃO,0,1,NÃO,2018-08-28
201412159287090,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-0.1365,-67.0836,São Gabriel Da Cachoeira,AM,BRASIL,SBUA,2014-12-15 14:16:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201201284013238,Acidente,Colisão Com Obstáculo Durante A Decolagem E Pouso,Colisao Decolagem/Pouso,CTOL,-23.0089,-47.1419,Campos Lindos,TO,BRASIL,****,2012-01-28 18:35:00,Finalizada,A-520/CENIPA/2016,SIM,0,1,NÃO,2018-08-28
201304253918208,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-18.6808,-53.6078,Figueirão,MS,BRASIL,****,2013-04-25 12:15:00,Finalizada,A-082/CENIPA/2013,SIM,0,1,NÃO,2018-08-28
201207077845543,Acidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-15.4667,-53.5947,General Carneiro,MT,BRASIL,****,2012-07-07 09:20:00,Finalizada,ENCERRADA NO RAI,NÃO,0,1,NÃO,2018-08-28
201808071714279,Acidente,Com Pessoal Em Voo,Outros,OTHR,-4.7203,-39.2411,Choró,CE,BRASIL,****,2018-08-06 13:50:00,Ativa,A-132/CENIPA/2018,NÃO,0,1,NÃO,2018-08-28
201606161818037,Acidente,Operação A Baixa Altitude,Operação A Baixa Altitude,LALT,-15.8069,-46.9311,Cabeceiras,GO,BRASIL,****,2015-02-11 10:18:00,Finalizada,A-174/CENIPA/2015,NÃO,1,1,NÃO,2018-08-28
201410273976258,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-25.2433,-48.9331,Campina Grande Do Sul,PR,BRASIL,****,2014-10-27 16:30:00,Finalizada,A-179/CENIPA/2014,SIM,0,1,NÃO,2018-08-28
201210187239198,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-25.3032,-49.0535,Campina Grande Do Sul,PR,BRASIL,****,2012-10-18 21:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201504057082858,Acidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-25.3567,-49.0975,Campina Grande Do Sul,PR,BRASIL,SBBI,2015-04-05 11:10:00,Finalizada,A-055/CENIPA/2015,SIM,2,1,NÃO,2018-08-28
201601261646338,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-22.6686,-50.5614,Assis,SP,BRASIL,****,2016-01-15 12:37:00,Ativa,A-009/CENIPA/2016,NÃO,0,1,NÃO,2018-08-28
201211235405415,Acidente,Com Trem De Pouso,Problema Sistema,SCF-NP,-7.2215,-35.8839,Campina Grande,PB,BRASIL,****,2012-11-23 14:47:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201301255691973,Acidente,Pouso Sem Trem,Contato Anormal Com A Pista,ARC,-7.1783,-35.9903,Campina Grande,PB,BRASIL,SBJP,2013-01-25 14:20:00,Finalizada,A-120/CENIPA/2013,SIM,5,1,NÃO,2018-08-28
201408257095840,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-7.2215,-35.8839,Campina Grande,PB,BRASIL,SBKG,2014-08-25 10:24:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201209013597618,Incidente,Outros,Outros,OTHR,-7.2215,-35.8839,Campina Grande,PB,BRASIL,SNKB,2012-09-01 12:10:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201404067692465,Acidente,Colisão Com Obstáculo Durante A Decolagem E Pouso,Colisao Decolagem/Pouso,CTOL,-25.0019,-53.0547,Campo Bonito,PR,BRASIL,****,2014-04-06 10:25:00,Finalizada,A-069/CENIPA/2014,SIM,0,1,NÃO,2018-08-28
201711221258422,Incidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-4.2506,-69.9378,Tabatinga,AM,BRASIL,SBTT,2017-11-21 19:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201406081158856,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-4.2319,-69.9462,Tabatinga,AM,BRASIL,SBTT,2014-06-08 17:34:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201405161107416,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-4.2319,-69.9462,Tabatinga,AM,BRASIL,SBTT,2014-05-16 15:05:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201612270627072,Acidente,Indeterminado,Indeterminado,UNK,-4.3417,-69.8233,Tabatinga,AM,BRASIL,****,2016-12-23 18:30:00,Ativa,A-172/CENIPA/2016,NÃO,0,1,NÃO,2018-08-28
201108076414813,Incidente,Tráfego Aéreo,Colisao Decolagem/Pouso,MAC,-4.2319,-69.9462,Tabatinga,AM,BRASIL,****,2011-08-07 00:20:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201503114351924,Acidente,Colisão Com Obstáculo Durante A Decolagem E Pouso,Colisao Decolagem/Pouso,CTOL,-4.2597,-69.9169,Tabatinga,AM,BRASIL,SBTT,2015-03-11 23:25:00,Finalizada,A-036/CENIPA/2015,SIM,0,1,NÃO,2018-08-28
201310115628244,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-4.2319,-69.9462,Tabatinga,AM,BRASIL,SBTT,2013-10-11 14:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201410018941821,Acidente,Colisão Com Obstáculos No Solo,Colisão No Solo,GCOL,-12.7906,-42.7289,Boquira,BA,BRASIL,SNBO,2014-10-01 14:30:00,Finalizada,A-166/CENIPA/2014,SIM,1,1,SIM,2018-08-28
200808052216995,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-12.7906,-42.7289,Boquira,BA,BRASIL,SNBO,2008-08-05 16:05:00,Finalizada,A-082/CENIPA/2010,SIM,1,1,NÃO,2018-08-28
200906299250952,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-18.7689,-50.9339,Cachoeira Alta,GO,BRASIL,****,2009-06-29 17:00:00,Finalizada,A-544/CENIPA/2016,SIM,0,1,NÃO,2018-08-28
201012151657272,Acidente,Com Trem De Pouso,Problema Sistema,SCF-NP,-5.2111,-40.7042,Crateús,CE,BRASIL,SNWS,2010-12-15 09:00:00,Finalizada,A-047/CENIPA/2013,SIM,4,1,NÃO,2018-08-28
200911284977912,Acidente,Colisão Com Obstáculos No Solo,Colisão No Solo,GCOL,-5.6353,-63.185,Tapauá,AM,BRASIL,****,2009-11-28 14:30:00,Finalizada,A-564/CENIPA/2015,SIM,0,1,NÃO,2018-08-28
201102116539251,Incidente Grave,Com Trem De Pouso,Problema Sistema,SCF-NP,-8.2859,-35.9671,Caruaru,PE,BRASIL,****,2011-02-11 21:45:00,Ativa,A DEFINIR,NÃO,0,1,NÃO,2018-08-28
201108211854849,Incidente Grave,Tráfego Aéreo,Colisao Decolagem/Pouso,MAC,-8.2859,-35.9671,Caruaru,PE,BRASIL,****,2011-08-21 11:46:00,Ativa,IG-594/CENIPA/2016,NÃO,0,2,NÃO,2018-08-28
201204045632749,Incidente Grave,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-8.2844,-36.0108,Caruaru,PE,BRASIL,SNRU,2012-04-04 10:45:00,Finalizada,IG-100/CENIPA/2013,SIM,0,1,NÃO,2018-08-28
201007264558261,Incidente,Outros,Outros,OTHR,-8.2859,-35.9671,Caruaru,PE,BRASIL,****,2010-07-26 22:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201106049601172,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-8.2844,-36.0108,Caruaru,PE,BRASIL,****,2011-06-04 13:00:00,Finalizada,A-533/CENIPA/2015,SIM,1,1,NÃO,2018-08-28
201303107670923,Incidente Grave,Pouso Sem Trem,Contato Anormal Com A Pista,ARC,-8.2844,-36.0108,Caruaru,PE,BRASIL,SNRU,2013-03-10 12:30:00,Finalizada,IG-048/CENIPA/2013,SIM,0,1,NÃO,2018-08-28
201305112104032,Acidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-8.2859,-35.9671,Caruaru,PE,BRASIL,SNRU,2013-05-11 11:30:00,Finalizada,A-096/CENIPA/2013,SIM,0,1,NÃO,2018-08-28
201612061638387,Incidente Grave,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-8.2336,-35.9861,Caruaru,PE,BRASIL,****,2016-12-03 10:25:00,Finalizada,IG-156/CENIPA/2016,SIM,1,1,NÃO,2018-08-28
201103276065546,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-23.1494,-46.5619,Atibaia,SP,BRASIL,****,2011-03-27 20:15:00,Finalizada,A-584/CENIPA/2014,SIM,1,1,NÃO,2018-08-28
201412209551481,Acidente,Pouso Brusco,Contato Anormal Com A Pista,ARC,-23.1163,-46.5551,Atibaia,SP,BRASIL,SDTB,2014-12-20 21:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201312079453391,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-23.1163,-46.5551,Atibaia,SP,BRASIL,SDVH,2013-12-07 20:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201403027128802,Acidente,Pane Seca,Combustível,FUEL,-23.0142,-46.6392,Atibaia,SP,BRASIL,SDVH,2014-03-02 16:20:00,Finalizada,A-046/CENIPA/2014,SIM,0,1,NÃO,2018-08-28
201107305154208,Acidente,Outros,Outros,OTHR,-23.1278,-46.5747,Atibaia,SP,BRASIL,SDTB,2011-07-30 20:30:00,Finalizada,A-608/CENIPA/2014,SIM,0,1,NÃO,2018-08-28
201402016358980,Incidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-23.1163,-46.5551,Atibaia,SP,BRASIL,SDTB,2014-02-01 20:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201208174514053,Acidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-23.1278,-46.5747,Atibaia,SP,BRASIL,****,2012-08-17 18:10:00,Finalizada,A-549/CENIPA/2015,SIM,0,1,NÃO,2018-08-28
201412164626984,Acidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-23.1333,-46.575,Atibaia,SP,BRASIL,SDTB,2014-12-16 17:30:00,Ativa,A-200/CENIPA/2014,NÃO,0,1,SIM,2018-08-28
201208167776945,Acidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-23.1278,-46.6081,Atibaia,SP,BRASIL,SDTB,2012-08-16 14:45:00,Ativa,A DEFINIR,NÃO,0,1,NÃO,2018-08-28
201302236284046,Incidente Grave,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-23.0042,-46.6347,Atibaia,SP,BRASIL,SDVH,2013-02-23 17:00:00,Finalizada,IG-038/CENIPA/2013,SIM,0,1,SIM,2018-08-28
201703271447097,Acidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-23.1278,-46.5747,Atibaia,SP,BRASIL,SDTB,2017-03-24 13:15:00,Finalizada,A-051/CENIPA/2017,SIM,1,1,SIM,2018-08-28
201710171600511,Acidente,Excursão De Pista,Excursão De Pista,RE,-23.1272,46.5742,Atibaia,SP,BRASIL,SDTB,2017-10-12 15:40:00,Ativa,A-127/CENIPA/2017,NÃO,0,1,SIM,2018-08-28
201410283178766,Incidente Grave,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-23.1278,-46.5747,Atibaia,SP,BRASIL,SDTB,2014-10-28 18:20:00,Finalizada,IG-181/CENIPA/2014,SIM,0,1,NÃO,2018-08-28
200907149647433,Incidente Grave,Pouso Sem Trem,Contato Anormal Com A Pista,ARC,-23.1278,-46.5747,Atibaia,SP,BRASIL,SDTB,2009-07-14 20:00:00,Finalizada,IG-082/CENIPA/2012,SIM,3,1,NÃO,2018-08-28
201111243084806,Incidente Grave,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-23.1278,-46.5747,Atibaia,SP,BRASIL,SDTB,2011-11-24 12:40:00,Finalizada,IG-504/CENIPA/2017,SIM,2,1,SIM,2018-08-28
201306019152789,Incidente,Pouso Brusco,Contato Anormal Com A Pista,ARC,-23.1163,-46.5551,Atibaia,SP,BRASIL,SDTB,2013-06-01 20:20:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200912048922339,Incidente,Outros,Outros,OTHR,-22.1066,-41.4725,Quissamã,RJ,BRASIL,****,2009-12-04 20:33:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201806191643484,Incidente,Turbulência,Turbulência,TURB,-27.5853,-49.5443,Chapadão Do Lageado,SC,BRASIL,****,2018-06-16 09:40:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201004277127966,Acidente,Perda De Controle Em Voo,Perda De Controle Em Voo,LOC-I,-22.4761,-44.4711,Resende,RJ,BRASIL,****,2010-04-27 18:47:00,Finalizada,A-114/CENIPA/2012,SIM,8,1,NÃO,2018-08-28
201306266731281,Incidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-22.4712,-44.4436,Resende,RJ,BRASIL,SDRS,2013-06-26 19:10:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201305308066449,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-22.4786,-44.4817,Resende,RJ,BRASIL,SDRS,2013-05-30 16:15:00,Finalizada,A-104/CENIPA/2013,SIM,0,1,NÃO,2018-08-28
201301304594582,Incidente Grave,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-22.4712,-44.4436,Resende,RJ,BRASIL,SDRS,2013-01-30 14:15:00,Ativa,IG-022/CENIPA/2013,NÃO,0,1,SIM,2018-08-28
